Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.351456,1829.110262,1767.255473,1731.756982,1682.054659,1716.779332,1756.021564,1792.397155,1804.209327,1811.377396,1815.753088,1837.44713,1846.044043,1868.788252,1918.85285,1971.671425,2032.134432,2087.938699,2145.992559,2161.97295,2231.457012,2260.752718,2267.335884,2329.133656,2395.28673,2435.012416,2476.227419,2527.344424,2561.698615,2599.783642,2536.511056
Croatia,HRV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15146.72115,16273.51503,17355.87296,17749.61494,17670.22485,18362.10608,19661.0607,20773.84775,21915.55928,22818.54141,23771.94647,24940.02257,26170.9973,26670.22187,24754.16148,24500.06946,24563.84867,24078.33203,24057.80938,24072.4401,24884.66657,25944.25974,27154.08615,28192.33005,29336.08703,27080.1919
Haiti,HTI,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.410107,3537.293354,3284.997484,3047.948856,2633.701466,2841.236084,2905.313406,2930.60879,2941.814912,2969.101917,2943.721128,2884.217086,2866.165894,2917.29014,2832.076286,2872.033653,2876.07418,2963.690038,2994.76765,3122.145092,2900.909569,3003.223843,2973.969059,3057.915421,3066.850417,3102.345013,3116.487974,3153.299389,3165.304896,3073.32914,2934.245881
Hungary,HUN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16432.10513,15934.83092,15861.106,16350.92365,16617.59374,16659.88068,17218.17473,17931.3577,18534.46107,19415.02347,20252.41087,21273.12412,22205.5429,23367.60743,24419.82886,25423.42512,25533.36755,25835.54969,24168.98359,24486.04173,25012.2947,24825.58083,25343.71384,26485.41282,27531.64408,28218.27918,29501.12042,31121.66514,32553.69447,31099.6276
IBRD only,IBD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5080.192981,5018.929615,4964.194222,5014.999462,5056.798626,5166.742904,5355.937594,5535.250201,5567.80122,5706.392039,5965.976145,6105.415545,6307.063535,6608.131605,7030.008832,7435.285853,7940.804848,8525.543033,8899.499937,9004.981051,9576.621307,10042.6033,10441.92003,10854.923,11233.35189,11594.88281,12022.40338,12516.01654,12992.54117,13372.04426,12973.04211
IDA & IBRD total,IBT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517.622348,4459.06991,4405.260169,4432.710557,4452.380975,4538.100308,4691.75884,4831.342608,4853.541113,4959.405137,5163.007584,5273.861009,5435.090878,5673.740502,6014.572143,6338.88082,6740.39304,7201.361909,7491.321338,7573.615018,8019.918959,8377.185249,8680.226071,9002.412637,9298.667812,9570.479974,9886.28336,10254.54168,10608.62555,10881.34066,10537.49903
IDA total,IDA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.880067,2161.84249,2139.370856,2098.843229,2057.786237,2077.481925,2123.045534,2140.408318,2155.924988,2171.135739,2201.594744,2246.648733,2301.829487,2358.956599,2458.545878,2548.782586,2644.332032,2741.793162,2811.329433,2879.976843,2981.789389,3054.698126,3116.140282,3220.833074,3334.159537,3407.447648,3466.14625,3545.721904,3633.336454,3697.628882,3618.311647
IDA blend,IDB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239.26114,3222.559518,3233.654549,3145.235414,3103.778866,3097.937675,3159.714983,3138.575956,3144.570243,3139.914662,3176.532005,3233.50038,3352.481766,3438.95119,3608.91179,3735.547502,3859.711731,3981.506918,4029.504943,4148.811871,4274.670554,4360.727759,4452.368444,4583.095289,4730.698856,4806.19444,4802.061425,4845.825545,4927.208915,4925.980224,4759.868836
Indonesia,IDN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4532.540351,4762.388145,4986.783828,5224.165931,5529.232182,5892.071754,6258.436533,6458.072609,5531.303282,5497.814735,5689.260223,5816.425412,5996.189946,6198.653268,6423.720714,6699.272091,6974.445654,7319.434386,7657.594719,7906.261955,8286.73287,8680.213342,9080.066113,9457.018541,9801.166283,10149.60387,10531.11097,10935.63172,11371.72556,11811.97556,11444.96068
IDA only,IDX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.063909,1629.033906,1587.455939,1573.175416,1531.899694,1566.37238,1603.960709,1642.353416,1662.887843,1689.075215,1716.860479,1756.811026,1779.03606,1822.211281,1886.600426,1959.330694,2041.293924,2127.129069,2208.696045,2250.715672,2339.783973,2405.16772,2450.259209,2541.389942,2636.881945,2709.037913,2801.358681,2900.759876,2992.7723,3092.957624,3059.114668
Isle of Man,IMN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.135853,1795.302326,1856.170582,1906.412058,1994.226916,2104.505298,2220.893203,2268.043087,2364.408687,2527.508347,2578.59153,2656.655208,2711.511846,2876.743382,3054.918876,3245.299885,3453.105661,3661.955505,3720.092648,3956.359016,4234.979573,4399.88824,4583.173198,4818.522557,5116.629105,5464.394057,5851.39488,6182.922109,6518.845055,6713.932211,6165.746769
Not classified,INX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26437.21748,26792.87707,27500.37178,28100.04231,29600.52033,32286.40353,34393.72562,37801.16645,40684.89394,44461.92401,47996.98229,49744.62633,51797.42503,52494.20477,55040.82017,56943.82753,58189.77752,59530.88528,55712.50072,52336.62818,52965.78825,53298.81288,53045.65382,53435.6393,57668.75547,71508.73384,72150.03997,77749.20196,83726.36296,86650.00466,90624.71895
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8630.835216,9479.991509,9568.63699,9514.337005,9239.981221,9319.96827,9670.2045,9588.880812,9669.400579,9634.899825,10066.80278,10026.58229,10623.62769,11407.06163,11764.09684,11998.21486,12456.60988,13324.90784,13213.09562,13199.01869,13805.70382,14005.31334,12807.39475,12625.08749,13038.55506,12698.1092,14205.21163,14535.87358,13471.86064,12389.22335,12644.44501
Iraq,IRQ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7551.797197,2643.705284,3407.577332,4310.354051,4342.642853,4300.45305,4628.812747,5440.034537,7112.42868,8110.720449,9202.487297,9089.706091,8102.258695,4989.514666,7458.34051,7411.659829,7680.13607,7695.114882,8189.061406,8294.154032,8597.064392,8949.936939,9824.808712,10170.21965,9818.652308,9946.976574,10997.38699,10526.37091,10556.02426,10935.57879,9012.381475
Iceland,ISL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33666.21153,35014.23134,36732.93556,39017.43768,40103.86599,41530.51732,42626.92307,42484.51611,43095.35686,46051.74389,48104.65181,49956.84865,52827.01012,52999.43754,48770.95034,47457.62292,48186.16729,48440.25508,50168.68853,50450.74161,52142.93281,54665.76392,55638.49206,56818.19584,56935.77273,52381.11273
Israel,ISR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26233.12818,27096.08105,27464.7569,27970.64422,28240.98707,29950.31811,29282.52481,28642.44496,28453.25361,29328.70555,30014.61268,31192.1822,32512.86739,33045.12253,32633.41701,33864.23075,35086.72735,35417.29457,36423.19316,37204.50261,37306.13283,38214.48536,39121.29583,39903.4211,40626.21527,39048.79107
Italy,ITA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36585.6799,37122.82193,37407.11132,37065.43412,37855.00774,38947.20131,39429.49556,40129.90188,40844.74561,41501.78837,43053.93306,43869.42794,43915.38534,43781.21998,44118.03664,44260.82742,44918.17035,45356.53672,44623.60202,42074.92125,42664.35527,42892.30556,41501.71123,40268.11279,39898.52646,40247.82904,40837.73763,41581.12079,42045.92147,42708.03445,39004.85534
Jamaica,JAM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8592.387094,8936.362358,9030.713856,9787.54316,9826.210789,9959.226826,9850.988347,9643.351424,9328.114832,9340.620544,9344.534643,9399.37062,9522.531756,9811.195229,9884.23511,9918.047656,10152.17791,10246.16192,10113.15911,9625.375077,9435.760842,9546.493803,9433.845758,9427.678977,9438.476912,9473.106195,9553.096196,9600.104746,9734.862288,9777.005686,8761.019375
Jordan,JOR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7924.177623,7634.969116,8253.895611,8164.679512,8164.830487,8333.854347,8248.917899,8318.497071,8403.646423,8536.919795,8741.72741,9035.144645,9377.645373,9558.458475,10105.46052,10577.29139,11002.22227,11399.96555,11662.89615,11650.36436,11315.5027,11016.39524,10688.28934,10414.92128,10284.6701,10145.8367,10036.54362,10003.57498,10013.39766,10071.37989,9816.554516
Japan,JPN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32945.98217,33938.33136,34099.34265,33812.94692,34053.52423,34867.58039,35878.78947,36144.61755,35588.62512,35405.08013,36323.0953,36375.58642,36306.3302,36784.88103,37576.38989,38250.63801,38751.005,39280.8949,38781.19873,36577.8634,38069.95604,38149.61811,38735.89635,39569.63657,39739.54112,40402.58151,40754.10293,41505.08248,41821.70853,42022.48962,40232.20988
Kazakhstan,KAZ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13475.6399,11917.71405,11294.73658,10292.19832,9126.25583,8552.451997,8726.538477,9016.003247,8998.901209,9330.564789,10275.76187,11682.84179,12827.23108,13973.07774,15208.44025,16536.01541,18112.7787,19500.47894,19770.21665,19614.73532,20751.25724,21970.08392,22702.57884,23720.81607,24355.75612,24290.41763,24210.86296,24862.96612,25544.34476,26351.80444,25363.1659
Kenya,KEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3569.496747,3503.134026,3364.755326,3271.974799,3256.655602,3300.014906,3338.146172,3259.794595,3274.12777,3258.242491,3188.999812,3220.47553,3151.437691,3157.137986,3229.22163,3327.551262,3446.550924,3582.106848,3492.433261,3510.029822,3691.013017,3776.910719,3845.686836,3888.569022,3980.585333,4075.501883,4145.640701,4203.585011,4339.000525,4452.772887,4339.856974
Kyrgyz Republic,KGZ,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5158.317569,4671.52285,3978.909914,3362.829,2688.351778,2517.28445,2656.01772,2877.098569,2893.417535,2954.954122,3078.909252,3212.133547,3182.232895,3370.430199,3563.875363,3517.720509,3588.089918,3857.653909,4142.211454,4210.626347,4141.077206,4334.660789,4259.318204,4631.403267,4722.086002,4805.141092,4912.382484,5046.691535,5133.151914,5258.366696,4706.570237
Cambodia,KHM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.817843,1111.166782,1182.447549,1214.926365,1228.299632,1252.339639,1377.498652,1481.656828,1570.073871,1642.608037,1752.041276,1902.096703,2120.551717,2313.343033,2511.901023,2640.631628,2603.583593,2716.699738,2862.908046,3022.596725,3191.861745,3364.278069,3541.376672,3728.099616,3928.373934,4159.338194,4388.800909,4191.566347
Kiribati,KIR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.129396,2096.539157,2084.521387,2076.43087,2085.865703,2057.737811,2061.107749,2061.906269,2160.206433,2090.800446,2183.681045,2115.501427,2158.808521,2164.146782,2089.882059,2150.101006,2102.980951,2097.094269,2006.893632,1979.549688,1923.113904,1920.103234,1979.910002,2034.136958,1992.244966,2168.999182,2247.971227,2235.70736,2286.298728,2340.389983,2259.497706
St. Kitts and Nevis,KNA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14210.25972,13903.49609,14386.58862,15197.09311,15819.386,16489.10968,17290.22873,18304.18451,18060.01383,18471.87087,20114.39529,20924.74281,20945.13956,19865.74962,20403.65485,22136.70891,22601.92861,22530.14445,23706.37441,22549.71687,22223.91322,22432.98864,21740.14616,22707.08278,23921.24103,23966.49801,26953.06317,26982.92958,27499.02698,28602.97688,24319.36266
"Korea, Rep.",KOR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12656.39606,13882.42101,14590.533,15436.38786,16698.27616,18120.4939,19364.94137,20367.97364,19184.22375,21232.60976,22963.63854,23893.89701,25591.39905,26260.36841,27515.95177,28640.70624,29990.522,31569.9312,32275.12525,32363.96866,34394.49049,35388.97691,36049.19349,37021.13416,37967.47562,38828.741,39814.65893,40957.41806,41948.34601,42804.66891,42381.37302
Kuwait,KWT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63724.70581,63284.69588,61687.58911,59725.79559,55034.99406,54984.95241,53578.81997,54322.97459,63008.62765,68233.86574,73155.71229,75224.80063,75580.93383,73022.9659,63886.25174,58810.40493,60887.68312,61416.9785,58995.36996,56647.43748,54834.39173,54708.97985,50855.55291,50478.5876,49853.73634,44847.05398
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10422.106,10565.71451,10641.86774,10914.32029,11314.08949,11159.4762,11416.98364,11824.64205,11944.4141,11819.02477,12059.03675,11911.7301,11806.61478,11940.95742,12419.41722,12750.18671,13238.43526,13783.95334,14140.55609,13680.94104,14430.2718,14928.48458,15144.1044,15424.45501,15500.7406,15435.36894,15270.38811,15419.8205,15518.09097,15488.44524,14294.74744
Lao PDR,LAO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.572977,1992.478793,2046.655519,2111.549213,2227.943118,2330.157645,2438.904044,2555.35158,2608.043802,2750.092481,2861.27184,2977.796986,3106.008562,3245.185009,3399.34983,3584.320291,3830.395609,4052.83832,4296.483673,4542.181363,4850.175067,5158.835576,5489.040283,5841.881828,6193.340326,6543.670689,6896.127374,7257.812107,7592.829475,7886.652814,7810.73497
Lebanon,LBN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7552.952953,10829.22851,11976.33834,12570.96359,12962.0393,13309.04499,14473.56273,14435.30321,14822.29667,14530.97123,14361.86114,14359.43144,14172.00532,13942.03966,14284.13999,14263.89184,14299.28069,15605.75734,17030.3586,18584.61412,19499.41463,18727.2452,18039.25255,17537.83999,16969.37076,16358.37635,16167.73292,16043.0607,15677.93812,14563.68296,11488.41502
Liberia,LBR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.475134,1740.238525,1763.457905,1210.912309,1219.414019,1250.917793,1306.439044,1376.15894,1414.845958,1431.794205,1465.559297,1535.977158,1611.345438,1704.878692,1673.055864,1630.58429,1565.137386,1564.197682,1543.969079,1469.763959,1392.004838
Libya,LBY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16402.96086,16746.27387,16193.08719,15783.09818,17553.5532,18048.94251,19883.48291,20858.53651,21857.13203,22129.19375,21685.02288,22539.89276,8479.947964,18806.7838,16160.11024,12201.20468,11022.42921,10592.43094,13238.00054,15017.99357,15174.16252,10282.29107
St. Lucia,LCA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11732.98325,11610.33313,12378.36432,12307.81832,12359.93798,12422.66094,12616.83647,12356.33019,12952.61861,13129.92758,12989.74231,12432.26856,12389.42875,12826.21531,13648.58539,13460.57495,14124.21472,14168.99973,14663.23591,14065.42355,14137.58951,14789.96693,14667.16101,14133.48433,14317.35666,14057.6076,14497.59545,14928.3961,15286.27913,15200.87205,12048.92774
Latin America & Caribbean,LCN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10574.34747,10730.9359,10845.52088,11127.76773,11531.92947,11417.1135,11691.47937,12122.7433,12263.15902,12145.35198,12397.54128,12274.31829,12176.94817,12321.44636,12832.97328,13173.81854,13672.99798,14217.98272,14572.6616,14107.15255,14853.96903,15361.06566,15595.45823,15885.00843,15964.63536,15917.48278,15773.39683,15928.5587,16055.86754,16043.11587,14826.35107
Least developed countries: UN classification,LDC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.145806,1565.264503,1529.106257,1490.104985,1457.477999,1502.578424,1548.500124,1583.338873,1602.866945,1629.064259,1657.3674,1704.40181,1743.900792,1790.657227,1862.056057,1955.537708,2049.272869,2156.053192,2248.289802,2290.230533,2376.759425,2434.821205,2476.566824,2555.742229,2648.574475,2709.580899,2781.10491,2858.430912,2931.076131,3017.160391,2979.222203
Low income,LIC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.991519,1347.073773,1288.745831,1262.705451,1226.617567,1249.60631,1282.740262,1312.984485,1314.797163,1321.163284,1323.924852,1359.602304,1375.544188,1403.644266,1449.58841,1504.546038,1559.064514,1621.224567,1671.283364,1682.502123,1752.934085,1768.091614,1735.226315,1782.013592,1844.538558,1883.570768,1924.304713,1957.567562,1980.061365,2014.918295,1981.399875
Liechtenstein,LIE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878.309338,4008.138294,4137.053426,4376.128326,4577.861431,4790.348767,4938.710274,5225.577743,5443.484129,5647.558328,5949.970029,5816.473939,5999.25704,6302.215947,6589.463508,6944.226768,7419.413868,7865.368304,8274.175363,8507.592916,9126.865612,9827.622086,10712.39735,10990.07059,11428.1079,11890.51653,12287.47307,12584.10479,12860.32083,13070.12564,12536.94176
Lower middle income,LMC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212.489165,3197.261349,3202.559144,3171.699297,3162.20721,3237.409707,3351.297053,3402.054745,3383.030567,3469.482484,3561.605704,3645.256833,3747.347566,3918.730408,4113.456125,4296.655676,4507.917744,4744.110953,4860.829151,4993.355559,5241.374297,5412.359342,5559.273965,5754.460895,5974.323803,6188.237213,6477.2024,6728.309747,6957.945073,7115.211836,6764.906746
Low & middle income,LMY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4384.184912,4331.835812,4272.797029,4296.241681,4310.327473,4387.895648,4533.789019,4664.486369,4681.287757,4785.116488,4982.851646,5092.766893,5252.125872,5486.333117,5819.849282,6138.706661,6530.371348,6981.097708,7265.475961,7349.312864,7789.949275,8139.799333,8441.397069,8762.517822,9055.346117,9321.266149,9633.347476,9994.587791,10338.35287,10603.38817,10272.40291
Lesotho,LSO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.633304,1397.934719,1461.833392,1479.964352,1535.528093,1554.922382,1611.650905,1642.669897,1643.321113,1632.988553,1685.367014,1742.878061,1760.601425,1851.348747,1894.320351,1969.63972,2059.335142,2148.825439,2267.251404,2235.405282,2346.713297,2444.928082,2585.365725,2614.14311,2639.445825,2701.421855,2776.740984,2668.291425,2614.658849,2583.924371,2316.987706
Late-demographic dividend,LTE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.463235,5210.633694,5082.011692,5167.192182,5254.258076,5445.054963,5629.137363,5844.597677,5895.493387,6105.929208,6481.726208,6755.254234,7097.246506,7525.548224,8073.923736,8618.637002,9335.590851,10189.75263,10800.71718,11020.81597,11788.78808,12506.60169,13118.57182,13716.77557,14275.14792,14769.77232,15279.44231,15944.63262,16678.11632,17349.01746,17228.54557
Lithuania,LTU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10640.36003,11274.64011,12302.1012,13317.90773,13259.61695,13846.68329,14872.37909,16004.4389,17839.78274,19226.46927,21053.1846,22977.99665,25835.36802,26784.88003,23065.06196,23942.76036,25968.58342,27330.89595,28589.02666,29855.83149,30748.19631,31925.80342,33761.87124,35446.70808,37166.21008,37109.51301
Luxembourg,LUX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70860.81912,75961.66872,76323.30475,78468.92176,80365.22451,80379.12763,80401.03202,83702.81353,88185.80011,94115.38403,99301.527,101143.148,103317.3311,104743.0001,107634.8372,108632.36,113346.0358,120647.823,118154.6672,112230.0814,114343.9881,112998.3905,112137.1355,113050.6633,113313.5789,113182.7286,116283.6997,114985.8422,115049.9261,116518.2768,112226.9052
Latvia,LVA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600.849395,9960.889173,10949.72464,11753.79966,12176.46498,12992.20367,13993.95342,15160.84205,16597.38784,18169.1835,20334.59997,22977.47883,25469.15706,24903.59451,21710.76714,21176.27939,22118.40927,23970.43506,24715.72077,25423.64488,26628.45817,27509.17311,28673.5634,30050.71649,31012.1351,30082.87236
"Macao SAR, China",MAC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48773.04387,49155.67794,54358.10556,55959.16994,57163.68278,57866.69994,56472.96076,55196.01506,51609.88131,49336.7204,51027.55938,51283.81443,54498.78178,59342.92934,73322.92848,77395.67882,85814.71391,96154.35538,97345.22157,96493.79306,118085.5672,140321.908,149702.4415,161971.4647,155201.7406,119406.9191,116519.5075,126144.1041,132373.5441,127272.5485,57728.9864
St. Martin (French part),MAF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816.993613,4018.550264,3864.744317,3770.517324,4101.798323,3820.536759,4231.492166,4108.999419,4349.61545,4341.829861,4370.799491,4634.192774,4721.948695,4944.388387,5120.825944,5227.562631,5558.049056,5687.227352,5952.656996,6129.113818,6281.464191,6522.373743,6625.463454,6828.223017,6912.178002,7126.670586,7106.241249,7312.056779,7446.93622,7537.485272,6916.346412
Monaco,MCO,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696.158359,5372.138502,5480.854333,5124.354896,4959.535128,5074.377064,5395.967328,5830.339126,6232.667048,6710.469121,7231.328422,7599.524783,7845.669401,8473.747922,7975.384145,8550.170639,9052.866543,9000.658925,9817.296297,10314.40965,10360.82959,10942.55087,11651.31745,12363.14684,13026.51602,12324.38873
Madagascar,MDG,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.04967,1686.157177,1656.344477,1641.210903,1591.420007,1569.037457,1553.575137,1560.974082,1571.629351,1594.476504,1614.382528,1658.935854,1409.395634,1501.274546,1533.699321,1559.874958,1596.753461,1639.883027,1700.696078,1587.567182,1553.40502,1534.939965,1538.516682,1531.778591,1540.744961,1546.767216,1565.867725,1584.424519,1591.966541,1618.617973,1463.864945
Maldives,MDV,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10597.5867,11208.40133,11935.17484,12609.40237,13139.61111,13358.06556,12521.45813,13071.97258,14452.00451,14901.40083,12607.23168,15516.36159,16330.16214,17448.30235,15731.55544,16305.16221,17015.15108,16708.4769,17133.09922,17567.72394,17283.97301,17583.58842,18057.91092,18793.84473,19510.49184,12744.42979
