Units,Year,Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,Brunei,Bulgaria,BurkinaFaso,Burundi,BritishVirginIslands,Cambodia,Cameroon,Canada,CentralAfricanRepublic,Chad,Chile,China,Colombia,Congo,CookIslands,CostaRica,Croatia,Cuba,Cyprus,CzechRepublic,DemocraticRepublicoftheCongo,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,Egypt,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,FrenchGuiana,FrenchPolynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guadeloupe,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,IvoryCoast,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Mali,Malta,Martinique,Mauritania,Mexico,Micronesia,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,Niue,NorthKorea,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,PapuaNewGuinea,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,SaudiArabia,Senegal,Serbia,SierraLeone,Singapore,Slovakia,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,SouthKorea,Spain,SriLanka,StLucia,StVincent,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStatesofAmerica,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,WesternSahara,Yemen,Zambia,Zimbabwe
TgC,1882,1.125719681,0.037438753,0.006028366,-0.000766116,0.057813855,42.29726571,0.096443907,18.39636154,1.118282918,0.347125431,0.003785726,0.000184149,0.528085732,0.005355312,3.591897118,-0.004338686,0.005440224,0.358693032,0.190321186,1.428456521,0.296351166,0.037977838,6.61250925,0.024722982,0.224253077,0.154877594,0.000232829,0.00167705,1.071134696,0.077064066,19.42607324,0.04707666,0.078689388,2.434473945,69.81518551,2.349576496,0.045290278,0.003223477,0.411271179,0.243901714,1.618691849,0.059948726,0.655300362,0.435431487,0.01190655,0,0.005282209,0.514234201,0.224719658,0,0.267780595,0.015569587,3.88E-05,0.902700351,0.037922809,0.034618925,3.950472358,3.20634032,0.001213295,0.038553139,0.030330403,0.007694689,0.352025328,-2.433972132,0.030617039,0.233948691,0.027722406,1.122031856,0.303146076,0.027625405,0.132821865,1.081616542,0.858150418,-0.05770163,0,5.166956908,43.10887953,2.031487664,0.263027007,0.034185568,0.074874495,1.021424444,0.309468392,0.217542266,4.719250616,0.020260228,1.308124547,0.015105788,8.03E-05,0.2631195,0.823452569,0.931269945,0.023947873,0,0.041311948,0.001005334,0.001242674,1.391871221,0.009235496,0.07794872,2.191081,0.113747666,4.970488906,0.07528479,-0.002929386,0.014731396,0.000138813,5.513442131,0.040878265,0.817324726,2.112233942,0.049358124,0.310191277,0.151153075,13.95413925,0.011371179,0.517337308,0.062248591,0.003766489,10.54541333,0.665661439,0.002130631,0.057875482,0.000534276,1.491094295,1.225049864,0.002352568,4.769738899,0.367686536,0.370674793,0.674603101,9.230706175,0.067441427,0.763824168,0.508130303,9.03E-05,1.140930454,41.79962066,4.07E-05,0.047242271,0.047147504,0.080151921,0.960156343,0.080051411,0.059522369,0.149027474,0.244997605,0.071287464,0.074534724,0.523873919,0.3287258,2.401908535,0.691881444,0.623737931,0.005776656,0.003326767,1.140314825,0.006071998,0.000929904,4.596428643,0.300982648,1.123786005,0.123714402,0.365762116,6.482391897,0.063789003,0.001432238,0.026506723,0.032810262,0.002754235,-1.942397639,0.099220592,0.004876647,11.02959971,0.001967919,-0.195393344,337.5271116,2.982565929,0.82099206,0.042440917,0.822067678,8.009265681,3.44E-06,0.121930578,0.077825543,0.079811461
TgC,1883,1.135790992,0.036642491,0.006054876,-0.00076356,0.057820187,43.21049131,0.095902949,17.9230064,1.103454657,0.345632452,0.003851667,0.000184319,0.565838496,0.005537102,3.582716487,-0.006818865,0.005742107,0.358707719,0.19153238,1.505240019,0.289924526,0.03798094,6.84178082,0.025526363,0.214211356,0.154894066,0.000234416,0.001735207,1.096594633,0.077064712,19.77424862,0.047437601,0.07872128,2.489459047,69.93648922,2.48408787,0.045365553,0.003268546,0.415628581,0.236498028,1.670710215,0.059523836,0.640323365,0.436723353,0.013646279,0,0.005449111,0.530744015,0.240818062,0,0.271473506,0.015574644,3.91E-05,0.901179882,0.038181197,0.035407136,3.925478542,3.16912522,0.001264938,0.038525344,0.030387357,0.007696896,0.350839541,-2.474311652,0.030829181,0.231205698,0.028639503,1.13551667,0.30315533,0.027640083,0.141502188,1.086515409,0.866286686,-0.066569818,0,5.244399657,43.10539198,2.033800348,0.267979161,0.029890245,0.074932105,1.00518892,0.309534899,0.224494915,4.749530007,0.020675088,1.365310278,0.015171124,8.03E-05,0.262577842,0.816263115,0.927250095,0.024443381,0,0.041338549,0.001011543,0.001240904,1.38618663,0.009015884,0.077089332,2.218132368,0.113766861,4.972271038,0.075286832,-0.002955411,0.015225345,0.000139759,5.584223202,0.040672118,0.812700439,2.005899071,0.048854191,0.310213819,0.151162244,14.97325415,0.011371179,0.542939301,0.062062275,0.003854641,10.27064347,0.67352343,0.002145148,0.058274523,0.000547042,1.485179962,1.214857695,0.002388378,4.760213396,0.372258827,0.387287824,0.705441774,9.330971836,0.067926964,0.743679595,0.504973303,9.03E-05,1.106775219,41.84792749,4.10E-05,0.047812054,0.048171735,0.080183576,0.95610031,0.080054617,0.058716522,0.143896518,0.241518308,0.072016666,0.074537196,0.524003307,0.3287258,2.386017685,0.682782047,0.621759223,0.005973475,0.003430438,1.140499487,0.006238288,0.000931028,4.562217123,0.296537413,1.124882352,0.123760918,0.365829744,7.268452684,0.064406285,0.0014422,0.026907442,0.033922271,0.002764009,-1.966821106,0.099306172,0.004910383,10.9525013,0.001969644,-0.196460244,345.2401109,3.047737759,0.822742677,0.043745311,0.87246718,7.917484866,3.84E-06,0.124128413,0.077846096,0.079835348
TgC,1884,1.145885737,0.035991982,0.006081122,-0.000759299,0.057826455,44.1435155,0.095375121,17.50670713,1.09008317,0.344169772,0.003913863,0.00018446,0.581054879,0.005720476,3.573905951,-0.008701985,0.006006065,0.35872226,0.192748263,1.591589985,0.283771727,0.037984012,7.251377347,0.027049921,0.204968385,0.154910374,0.000235986,0.001791959,1.116081679,0.077065351,20.13916098,0.047811576,0.078752854,2.544993609,70.06711069,2.641151062,0.045447002,0.003313899,0.419478788,0.229625967,1.724488532,0.059064993,0.627489017,0.439344352,0.016171183,0,0.005629172,0.547825822,0.276266292,0,0.274482762,0.01557965,3.94E-05,0.899555072,0.038437,0.03625244,3.901836337,3.13673484,0.001341647,0.038487437,0.03044374,0.007699081,0.349695284,-2.511214324,0.031039201,0.228506679,0.029597159,1.147108654,0.303164492,0.027654615,0.153912527,1.091199769,0.873382987,-0.073951025,0,5.316304363,43.2791646,2.035974324,0.272988335,0.026148768,0.074984442,0.992360261,0.309600741,0.231698907,4.780028906,0.021095038,1.426172286,0.015235807,8.04E-05,0.262048568,0.806007545,0.92329274,0.024943784,0,0.041364883,0.001017689,0.001240427,1.380616128,0.008833028,0.076412098,2.245388849,0.113785863,4.972210613,0.075288854,-0.002968568,0.01572453,0.000140695,5.648098397,0.040457666,0.808176318,1.906547176,0.048424282,0.310236135,0.151171322,15.57695905,0.011371179,0.569201707,0.062221264,0.003949221,10.02376026,0.680421778,0.002159521,0.058669573,0.000561255,1.479600047,1.205341326,0.002424448,4.745637716,0.376220371,0.408400521,0.746188226,9.430138263,0.068441702,0.729126943,0.502628169,9.04E-05,1.077280742,41.8991091,4.13E-05,0.048393455,0.049207069,0.080214915,0.952790028,0.080057791,0.057890102,0.139612338,0.238095222,0.072706158,0.074539644,0.524131401,0.3287258,2.37332098,0.67501185,0.618663233,0.006174255,0.003535182,1.140682303,0.006528687,0.00093214,4.53139884,0.292965451,1.12549055,0.123806592,0.365896696,7.63661134,0.065021662,0.001452063,0.027316863,0.03508956,0.002773685,-1.985232816,0.099389692,0.004943782,10.87691977,0.001971293,-0.195137363,353.1376272,3.11301994,0.824482374,0.045070052,0.934457782,7.805378081,4.25E-06,0.126345851,0.077866443,0.079858996
TgC,1885,1.156003896,0.035475107,0.006107104,-0.000753368,0.05783266,45.1099416,0.094863179,17.25540936,1.07783474,0.34274409,0.003983795,0.000184591,0.595240679,0.00591566,3.565549378,-0.010054262,0.006440343,0.358736655,0.19396592,1.689894554,0.277845343,0.037987053,7.877994802,0.028112679,0.196460649,0.154926518,0.000237541,0.001849399,1.134537051,0.077065983,20.52084217,0.048196271,0.078784112,2.601002936,70.21242642,2.834498435,0.045533857,0.003359531,0.422800859,0.223214295,1.780024702,0.058572551,0.616507872,0.443881925,0.019357086,0,0.005824034,0.565482496,0.332567257,0,0.276768669,0.015584606,3.96E-05,0.897837832,0.038690245,0.037154313,3.880054915,3.110378132,0.001454577,0.038437329,0.03049956,0.007701244,0.348598269,-2.544227497,0.031247122,0.225999303,0.03059203,1.156741232,0.303173562,0.027669001,0.171239579,1.095669337,0.879393435,-0.079974424,0,5.38231656,43.49378511,2.038009395,0.278054603,0.022763649,0.075031761,0.982070985,0.309665924,0.239151709,4.810782977,0.021519918,1.490726831,0.015299843,8.05E-05,0.261534224,0.794882313,0.919415393,0.025449106,0,0.041390955,0.001023775,0.001241177,1.375186491,0.008684235,0.075968136,2.272786062,0.113804676,4.972359795,0.075290855,-0.002907512,0.016248676,0.000141622,5.704770322,0.040230908,0.803774424,1.81503321,0.04807695,0.310258228,0.151180309,16.33970299,0.011371179,0.596079839,0.062670774,0.004050688,9.851213454,0.686315941,0.002173749,0.059060672,0.000575986,1.478182795,1.196336512,0.002460786,4.725149943,0.379546446,0.43433292,0.798071852,9.528170002,0.068990218,0.720890646,0.500992089,9.05E-05,1.051704469,41.95385118,4.16E-05,0.048986991,0.050253627,0.08024594,0.950115841,0.080060933,0.057034888,0.136050869,0.234722743,0.073357671,0.074542067,0.524258215,0.3287258,2.372707889,0.668443864,0.615099913,0.006390755,0.003653828,1.140863291,0.007017245,0.000933241,4.50340477,0.290203716,1.125527222,0.123850719,0.365962978,7.930751714,0.065633838,0.001461827,0.027736819,0.036313354,0.002783264,-1.998344391,0.099470531,0.004976847,10.8032936,0.001972868,-0.191726512,360.3005164,3.1780823,0.826201761,0.04641604,1.002244725,7.685431149,4.60E-06,0.128582874,0.077886587,0.079882408
TgC,1886,1.166146757,0.035079274,0.006132827,-0.000708933,0.057838804,46.10145787,0.094369848,17.2535824,1.070370039,0.341370734,0.004051574,0.000184703,0.608369959,0.006115428,3.557757248,-0.010975427,0.007013047,0.358750906,0.195187962,1.798792103,0.272556919,0.037990063,8.729182817,0.029655576,0.188591448,0.154942501,0.000239081,0.00190721,1.15209683,0.077066609,20.91932643,0.048593853,0.078815057,2.657579802,68.50717202,3.062061264,0.04562614,0.003405512,0.425580939,0.217144079,1.837321589,0.0580468,0.607143085,0.450949794,0.022964208,0,0.006022298,0.58370989,0.409403613,0,0.278307521,0.015589513,3.99E-05,0.896039051,0.038940958,0.038113361,3.859935871,3.091325595,0.001594824,0.038376025,0.030554822,0.007703385,0.347555243,-2.571352564,0.031452963,0.22360774,0.031630224,1.164329011,0.303182542,0.027683243,0.193353523,1.099925834,0.884288604,-0.084800667,0,5.441574881,43.74057942,2.039905883,0.283178068,0.01968405,0.075073828,0.97380642,0.309730456,0.246854415,4.841827862,0.021950096,1.55900125,0.015363238,8.05E-05,0.261037258,0.783548958,0.915635851,0.025959378,0,0.041416765,0.001029799,0.001245561,1.369952935,0.008564264,0.07569256,2.30036557,0.1138233,4.973245355,0.075292836,-0.002813114,0.016776714,0.00014254,5.754081927,0.039995954,0.799533233,1.726863318,0.048404506,0.3102801,0.151189206,17.08646581,0.011371179,0.623587794,0.063341886,0.004158119,9.771919338,0.69113541,0.002187835,0.059447861,0.00059216,1.482840195,1.187617592,0.002497382,4.701412108,0.382193549,0.464827997,0.86060895,9.624953529,0.069571273,0.718076558,0.499947266,9.06E-05,1.028696663,42.01279713,4.18E-05,0.04959282,0.051311163,0.080276655,0.947945503,0.080064044,0.056103532,0.133053201,0.231445458,0.073969497,0.074544466,0.52438376,0.3287258,2.386921865,0.662922946,0.611294725,0.006609107,0.003774328,1.141042469,0.007709361,0.000934331,4.477447393,0.298843826,1.125284611,0.123896185,0.366028597,8.179363495,0.066243392,0.001471494,0.028166396,0.03759143,0.002792747,-2.007328515,0.099550466,0.005009582,10.73215,0.001974213,-0.186611697,365.8309943,3.242979,0.827889781,0.047782775,1.081016706,7.560877076,5.02E-06,0.130839925,0.077906529,0.079905585
TgC,1887,1.176314748,0.034793987,0.006158293,-0.00061565,0.057844886,47.11416399,0.093897957,17.45491456,1.100890344,0.340061179,0.004126346,0.000184815,0.620418188,0.006328504,3.55059847,-0.003051602,0.007751671,0.358765015,0.196415848,1.916785435,0.275553282,0.037993044,9.802640396,0.031206791,0.181291588,0.154958324,0.000240604,0.001965181,1.168940731,0.077067229,21.3347014,0.049002906,0.078845693,2.71504574,62.79014154,3.318947325,0.045724269,0.00345172,0.42781141,0.229774326,1.896380536,0.057487955,0.605721837,0.460886955,0.026840968,0,0.006223389,0.602510132,0.503707803,0,0.279092235,0.01559437,4.01E-05,0.894168922,0.039189164,0.039128957,3.840793605,3.077051642,0.001759705,0.038303498,0.030609531,0.007705505,0.346572918,-2.596461383,0.031656746,0.221098197,0.032706397,1.169827566,0.303191431,0.027697343,0.219521467,1.10396762,0.888048335,-0.085166458,0,5.502762629,44.01581515,2.041663904,0.288358407,0.016891538,0.075111101,0.967991739,0.309794342,0.254806404,4.873198959,0.022385022,1.631023797,0.015425999,8.05E-05,0.260559789,0.772458839,0.911970759,0.026474549,0,0.041442318,0.001035763,0.00130045,1.364956672,0.009431554,0.084128362,2.328107012,0.113841739,4.975171381,0.075294798,-0.002791766,0.017343066,0.000143448,5.79589794,0.039755371,0.795484103,1.645143969,0.050702546,0.310301754,0.151198014,17.80709559,0.011371179,0.651705031,0.064221125,0.004272501,9.778484618,0.694844971,0.00220178,0.059831178,0.000608849,1.495302965,1.179174833,0.002534245,4.678084263,0.384139092,0.499291455,0.932320774,9.720372697,0.070185316,0.720236684,0.499365119,9.06E-05,1.007473117,42.07653234,4.21E-05,0.050209537,0.05237979,0.080307063,0.946153582,0.080067124,0.055030823,0.141634744,0.228231532,0.07454328,0.074546841,0.52450805,0.3287258,2.418283767,0.658328725,0.607410119,0.006833219,0.003907793,1.141219855,0.00857598,0.000935411,4.453294686,0.32630659,1.125158739,0.123944435,0.366093561,8.397663376,0.066850668,0.001481064,0.028604415,0.038926934,0.002802136,-1.910867909,0.099630587,0.005041989,10.66385612,0.00197552,-0.180016822,368.824959,3.308181777,0.829536422,0.049170307,1.177647817,7.433803025,5.43E-06,0.133116527,0.077926272,0.079928531
TgC,1888,1.186506339,0.035365883,0.006183504,-0.000489709,0.057850907,48.15892477,0.093450304,17.76676883,1.145830283,0.338818216,0.004192276,0.000184899,0.631363334,0.006555688,3.544126846,0.011904341,0.008592842,0.358778982,0.197644416,2.042882424,0.281503162,0.037995994,11.09868005,0.032769256,0.174528688,0.154973988,0.000242113,0.00202342,1.185181381,0.077067843,21.76705776,0.049424102,0.078876023,2.773470781,62.41304717,3.597797962,0.045827476,0.003498317,0.42948588,0.251473673,1.957198235,0.056895906,0.64019932,0.474700037,0.030829024,0,0.006437351,0.621883991,0.608816541,0,0.27912812,0.015599179,4.04E-05,0.892239328,0.039434888,0.040201798,3.822574459,3.062235725,0.001943708,0.038220994,0.030663693,0.007707604,0.345659087,-2.619635139,0.031858491,0.21839732,0.033823743,1.173257496,0.303200232,0.027711301,0.248297753,1.10779447,0.890657607,-0.056648612,0,5.572139409,44.32186929,2.043283374,0.29359601,0.014366589,0.075142856,0.962005189,0.309857589,0.263009848,4.904933412,0.02282495,1.706837333,0.015488133,8.06E-05,0.260104712,0.761968266,0.90843773,0.026994702,0,0.041467615,0.001041668,0.001372151,1.360208988,0.010625835,0.095827982,2.356007888,0.113859993,4.978325638,0.07529674,-0.002775334,0.017916968,0.000144348,5.830111114,0.039503341,0.791636892,1.570783769,0.053925012,0.310323191,0.151206733,18.49477127,0.011371179,0.68043615,0.065059969,0.00439279,9.836155352,0.697467584,0.002215586,0.060210661,0.000626992,1.51717821,1.172213575,0.002571376,4.65627812,0.385401032,0.536814838,1.010667126,9.814304043,0.07083384,0.724662512,0.499116572,9.07E-05,1.072059322,42.14547896,4.24E-05,0.050838436,0.053459636,0.080337166,0.947380489,0.080070173,0.053822889,0.160842882,0.225011925,0.075077479,0.074549193,0.524631097,0.3287258,2.468848538,0.661379773,0.603574839,0.007069888,0.004033095,1.141395467,0.009555831,0.000936479,4.431036207,0.364994857,1.125268333,0.123993577,0.366157874,8.593920368,0.067454947,0.001490538,0.029052968,0.04031901,0.00281143,-1.689297972,0.099708879,0.005074072,10.59871079,0.001976593,-0.173359702,369.1287069,3.37360381,0.831131832,0.050578643,1.28637611,7.305647415,5.83E-06,0.135412843,0.077945818,0.079951247
TgC,1889,1.196721354,0.037017596,0.006208463,-0.000337917,0.057856868,49.24160393,0.093029727,18.08797479,1.203058634,0.337644985,0.004267333,0.00018498,0.641185715,0.006786055,3.538399039,0.030681667,0.009523693,0.35879281,0.198881437,2.175670076,0.290095826,0.037998915,12.46877761,0.03457961,0.17613201,0.154989496,0.000243607,0.002092585,1.20088812,0.07706845,22.21654505,0.049856025,0.078906049,2.830872394,59.85365657,3.889484445,0.045936773,0.003545216,0.430596431,0.279441677,2.019778104,0.05633066,0.684028687,0.493032086,0.036241123,0,0.006667267,0.64183012,0.716786163,0,0.278398744,0.01560394,4.06E-05,0.890262302,0.039678154,0.041331384,3.808276604,3.076057921,0.002129242,0.038126295,0.030717313,0.007709682,0.344819105,-2.607602746,0.032058219,0.216556005,0.034979087,1.174644343,0.303208945,0.027725121,0.277948391,1.111407273,0.892092723,-0.0209256,0,5.654427565,44.75369681,2.044764325,0.298890887,0.012091346,0.075169807,0.966416265,0.309920204,0.271461576,4.937066729,0.023270008,1.786488817,0.015549646,8.06E-05,0.259674448,0.752367042,0.905056171,0.027519774,0,0.041492659,0.001047513,0.001460427,1.355720239,0.012122776,0.110322258,2.384042805,0.113878064,4.982841889,0.075298662,-0.002762588,0.018513133,0.000145238,5.856626827,0.03924603,0.788002488,1.493718672,0.057906272,0.310344414,0.151215366,19.14434598,0.011371179,0.709736767,0.066590342,0.004519951,9.912995644,0.699035853,0.002229254,0.06058635,0.000645764,1.544870981,1.167468604,0.002608767,4.636949537,0.386006931,0.576254669,1.092525134,9.906894458,0.071516364,0.749188638,0.501064505,9.07E-05,1.244615327,42.2200805,4.26E-05,0.051479509,0.054550574,0.080366969,0.958124587,0.080073191,0.052480014,0.185430044,0.222084885,0.075573725,0.07455152,0.524752914,0.3287258,2.527621235,0.674205151,0.599897911,0.007324701,0.004171139,1.141569324,0.010577353,0.000937537,4.413910044,0.412442,1.125711581,0.124041717,0.366221545,8.772710171,0.068056115,0.001499918,0.029509879,0.041765391,0.002820632,-1.404282433,0.099783432,0.005105834,10.53704219,0.001977633,-0.160040521,367.9827921,3.43884176,0.832665828,0.052007716,1.39812415,7.177472872,6.21E-06,0.137728866,0.077965168,0.079973736
TgC,1890,1.206962171,0.039476718,0.006233173,-0.00016899,0.057862769,50.36810786,0.092639043,18.31168856,1.270038588,0.336544421,0.004350923,0.000185055,0.651069382,0.007031072,3.533465844,0.053220819,0.010453809,0.3588065,0.200120145,2.313403947,0.300999297,0.038001807,13.72271114,0.036162383,0.181793284,0.155004849,0.000245085,0.002152273,1.216757322,0.074066705,22.68331385,0.050300842,0.078935775,2.887316429,56.3352724,4.183558127,0.046050598,0.003592399,0.431132142,0.313073297,2.084118096,0.055862551,0.741603633,0.515705425,0.045160257,0,0.006900555,0.662348253,0.818623907,0,0.276867263,0.015608653,4.09E-05,0.88824858,0.039918988,0.04251809,3.801035532,3.158096378,0.002307435,0.038020443,0.030770397,0.007711739,0.344059934,-2.564979072,0.032255949,0.216821599,0.036174605,1.174014521,0.303217571,0.027738802,0.306516644,1.114805146,0.892329258,0.026443226,0,5.80764795,45.19492558,2.046106909,0.304242579,0.010049433,0.075190972,0.996427072,0.309982193,0.280164889,4.969637492,0.023720253,1.870032242,0.015610543,8.07E-05,0.259271772,0.743816681,0.901843455,0.028049802,0,0.041517453,0.001053301,0.001560236,1.351498047,0.013901379,0.12719258,2.412280695,0.113895954,4.988791184,0.075300566,-0.002752608,0.019130026,0.00014612,5.875245568,0.038981091,0.784589954,1.404158669,0.062468132,0.310365424,0.151223912,19.76573069,0.011371179,0.739580915,0.069773224,0.004653539,9.997498061,0.699585375,0.002242785,0.060958282,0.000665885,1.573020358,1.164002703,0.002646418,4.620959999,0.385982921,0.61626007,1.1743047,9.998163124,0.072235195,0.815948356,0.50761387,9.07E-05,1.410277953,42.30107466,4.29E-05,0.052132133,0.055652598,0.080396474,0.973811652,0.080076179,0.051006244,0.215497826,0.219867675,0.07603085,0.074553825,0.524873512,0.3287258,2.581209451,0.695024277,0.596438011,0.007569221,0.004321775,1.141741441,0.011556353,0.000938584,4.405650967,0.465787275,1.126571857,0.124086985,0.366284579,8.948189392,0.068654049,0.001509203,0.029977,0.043267875,0.002829741,-1.051559034,0.099851933,0.005137279,10.47916971,0.00197844,-0.131485993,367.464675,3.503781804,0.834128814,0.053458041,1.504794966,7.049868592,6.62E-06,0.140064589,0.077984324,0.079996
TgC,1891,1.217227499,0.042464316,0.006257635,-1.90E-05,0.057868611,51.49069624,0.09228114,18.51977926,1.331374118,0.335524342,0.004427631,0.000185113,0.661008443,0.007278175,3.52957245,0.075304492,0.011442924,0.358820052,0.201365977,2.44822808,0.310996243,0.03800467,14.79348917,0.038231629,0.190987578,0.155020049,0.000246549,0.002222716,1.232825338,0.076957233,23.16757289,0.050757734,0.078965204,2.945866999,52.57042059,4.459086938,0.046169966,0.003639875,0.431083186,0.344783811,2.150217655,0.055511101,0.802094827,0.542658896,0.056139838,0,0.007135443,0.683438778,0.904074552,0,0.274518663,0.015613319,4.11E-05,0.886209653,0.040157414,0.043761953,3.797573957,3.275718077,0.002457867,0.037903355,0.03082295,0.007713775,0.343389665,-2.518737469,0.032451702,0.218382047,0.037411097,1.171160102,0.30322611,0.027752346,0.331415924,1.117988829,0.891336495,0.077380291,0,6.125890177,45.65877128,2.047311405,0.309651602,0.008225828,0.075207356,1.040671126,0.310043561,0.289117585,5.002683842,0.024175568,1.957538582,0.015670831,8.07E-05,0.258899132,0.736362227,0.898817902,0.028584676,0,0.041541999,0.00105903,0.001653592,1.347577296,0.015593773,0.143110368,2.440657888,0.113913666,4.9962023,0.07530245,-0.002745191,0.019754971,0.000146993,5.885683272,0.038703699,0.781424944,1.302245039,0.066609896,0.310386225,0.151232373,20.35170107,0.011371179,0.769967752,0.073881725,0.004793071,10.08369961,0.698934298,0.002256181,0.061326494,0.000686625,1.599729682,1.161413075,0.002684334,4.605655726,0.385208416,0.654200129,1.249988894,10.08808835,0.072988806,0.905098207,0.516758043,9.08E-05,1.565965216,42.38952257,4.31E-05,0.052796207,0.056765715,0.080425683,0.993110417,0.080079138,0.04940622,0.245154787,0.218017085,0.076448935,0.074556106,0.524992904,0.3287258,2.626988571,0.721251882,0.593209776,0.007842442,0.004464371,1.141911838,0.012395555,0.000939621,4.402411727,0.513004782,1.127556945,0.124128973,0.366346982,9.121966817,0.069249057,0.001518396,0.030452712,0.04482582,0.00283876,-0.694125166,0.099913949,0.005168409,10.42609731,0.001979209,-0.094603458,367.9821374,3.568628178,0.835510721,0.05492917,1.606764357,6.923043299,1.66E-05,0.142420206,0.078003289,0.080018041
TgC,1892,1.227517771,0.045491814,0.006281853,8.11E-05,0.057874395,52.60251195,0.091958866,18.82740892,1.372964384,0.334592924,0.004514415,0.000185164,0.670999092,0.007539786,3.526842,0.092771593,0.012228634,0.35883347,0.20261607,2.576068371,0.317017442,0.038007505,15.62861816,0.040314364,0.201533903,0.155035096,0.000247998,0.002294232,1.249117045,0.078015555,23.66955146,0.051227075,0.078994338,3.009470192,49.79716499,4.705557159,0.046294303,0.003687748,0.430435886,0.367321676,2.218079752,0.055291597,0.853520282,0.57374702,0.068337795,0,0.00738435,0.705102514,0.968348079,0,0.271365528,0.015617939,4.14E-05,0.884158587,0.040393455,0.045062528,3.796342773,3.408985482,0.002571321,0.037774325,0.030874978,0.007715791,0.342813589,-2.469899203,0.032645498,0.220688702,0.038685907,1.16593175,0.303234564,0.027765755,0.351430495,1.120958331,0.889078518,0.122690095,0,6.468358786,46.15209101,2.048377441,0.31511768,0.006606731,0.075218179,1.092020078,0.310104316,0.298321283,5.036242985,0.024635828,2.049084465,0.015730517,8.07E-05,0.258559193,0.730037915,0.895997898,0.029124624,0.000121444,0.041564652,0.001064702,0.001719402,1.343996691,0.016855401,0.154970148,2.469216228,0.113931201,5.005100328,0.075304315,-0.002739964,0.020419194,0.000147857,5.8876718,0.038418571,0.778536782,1.188362108,0.069425321,0.310406817,0.15124075,20.90171618,0.011371179,0.800852797,0.07847705,0.004939541,10.17048303,0.696954532,0.002269443,0.061691025,0.000708369,1.623286107,1.158976799,0.002722517,4.587369454,0.38359615,0.688703748,1.316555239,10.1766448,0.074256721,1.005193816,0.527135434,9.08E-05,1.7136472,42.48673544,4.34E-05,0.053472501,0.057890049,0.080454601,1.012774227,0.080082067,0.047684495,0.268486454,0.216287933,0.076828409,0.074558365,0.525111103,0.3287258,2.662906019,0.748301308,0.590224413,0.008105832,0.004620229,1.14208053,0.01305235,0.000940647,4.402118531,0.543551632,1.128270783,0.124167499,0.366408762,9.295036397,0.069841305,0.001527497,0.030938589,0.046441235,0.002847688,-0.399519429,0.099969102,0.005199228,10.37840346,0.001979823,-0.053466117,369.0297248,3.633202635,0.836801539,0.056421109,1.707079692,6.79713378,4.69E-05,0.144795673,0.078022064,0.080039862
